uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Edwards' syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q91.3;;SAME-AS;;;;;;;
;Trisomy 13, meiotic nondisjunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q91.4;;SAME-AS;;;;;;;
;Trisomy 13, mosaicism (mitotic nondisjunction);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q91.5;;SAME-AS;;;;;;;
;Trisomy 13, translocation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q91.6;;SAME-AS;;;;;;;
;Patau's syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q91.7;;SAME-AS;;;;;;;
;Other trisomies and partial trisomies of autosomes, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92;;SAME-AS;;;;;;;
;Whole chromosome trisomy, meiotic nondisjunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.0;;SAME-AS;;;;;;;
;Whole chromosome trisomy, mosaicism (mitotic nondisjunction);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.1;;SAME-AS;;;;;;;
;Major partial trisomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.2;;SAME-AS;;;;;;;
;Minor partial trisomy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.3;;SAME-AS;;;;;;;
;Duplications seen only at prometaphase;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.4;;SAME-AS;;;;;;;
;Duplications with other complex rearrangements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.5;;SAME-AS;;;;;;;
;Extra marker chromosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.6;;SAME-AS;;;;;;;
;Triploidy and polyploidy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.7;;SAME-AS;;;;;;;
;Other specified trisomies and partial trisomies of autosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.8;;SAME-AS;;;;;;;
;Trisomy and partial trisomy of autosomes, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q92.9;;SAME-AS;;;;;;;
;Monosomies and deletions from the autosomes, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93;;SAME-AS;;;;;;;
;Whole chromosome monosomy, meiotic nondisjunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.0;;SAME-AS;;;;;;;
;Whole chromosome monosomy, mosaicism (mitotic nondisjunction);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.1;;SAME-AS;;;;;;;
;Chromosome replaced with ring or dicentric;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.2;;SAME-AS;;;;;;;
;Deletion of short arm of chromosome 4;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.3;;SAME-AS;;;;;;;
;Deletion of short arm of chromosome 5;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.4;;SAME-AS;;;;;;;
;Other deletions of part of a chromosome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.5;;SAME-AS;;;;;;;
;Deletions seen only at prometaphase;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.6;;SAME-AS;;;;;;;
;Deletions with other complex rearrangements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.7;;SAME-AS;;;;;;;
;Other deletions from the autosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.8;;SAME-AS;;;;;;;
;Deletion from autosomes, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q93.9;;SAME-AS;;;;;;;
;Balanced rearrangements and structural markers, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95;;SAME-AS;;;;;;;
;Balanced translocation and insertion in normal individual;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.0;;SAME-AS;;;;;;;
;Chromosome inversion in normal individual;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.1;;SAME-AS;;;;;;;
;Balanced autosomal rearrangement in abnormal individual;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.2;;SAME-AS;;;;;;;
;Balanced sex/autosomal rearrangement in abnormal individual;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.3;;SAME-AS;;;;;;;
;Individuals with marker heterochromatin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.4;;SAME-AS;;;;;;;
;Individuals with autosomal fragile site;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.5;;SAME-AS;;;;;;;
;Other balanced rearrangements and structural markers;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.8;;SAME-AS;;;;;;;
;Balanced rearrangement and structural marker, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q95.9;;SAME-AS;;;;;;;
;Turner's syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96;;SAME-AS;;;;;;;
;Karyotype 45,X;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.0;;SAME-AS;;;;;;;
;Karyotype 46,X iso (Xq);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.1;;SAME-AS;;;;;;;
;Karyotype 46,X with abnormal sex chromosome, except iso (Xq);;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.2;;SAME-AS;;;;;;;
;Mosaicism, 45,X/46,XX, or XY;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.3;;SAME-AS;;;;;;;
;Mosaicism, 45,X/other cell line(s) with abnormal sex chromosome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.4;;SAME-AS;;;;;;;
;Other variants of Turner's syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.8;;SAME-AS;;;;;;;
;Turner's syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q96.9;;SAME-AS;;;;;;;
;Other sex chromosome abnormalities, female phenotype, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97;;SAME-AS;;;;;;;
;Karyotype 47,XXX;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.0;;SAME-AS;;;;;;;
;Female with more than three X chromosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.1;;SAME-AS;;;;;;;
;Mosaicism, lines with various numbers of X chromosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.2;;SAME-AS;;;;;;;
;Female with 46,XY karyotype;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.3;;SAME-AS;;;;;;;
;Other specified sex chromosome abnormalities, female phenotype;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.8;;SAME-AS;;;;;;;
;Sex chromosome abnormality, female phenotype, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q97.9;;SAME-AS;;;;;;;
;Other sex chromosome abnormalities, male phenotype, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98;;SAME-AS;;;;;;;
;Klinefelter's syndrome karyotype 47,XXY;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.0;;SAME-AS;;;;;;;
;Klinefelter's syndrome, male with more than two X chromosomes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.1;;SAME-AS;;;;;;;
;Klinefelter's syndrome, male with 46,XX karyotype;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.2;;SAME-AS;;;;;;;
;Other male with 46,XX karyotype;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.3;;SAME-AS;;;;;;;
;Klinefelter's syndrome, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.4;;SAME-AS;;;;;;;
;Karyotype 47,XYY;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.5;;SAME-AS;;;;;;;
;Male with structurally abnormal sex chromosome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.6;;SAME-AS;;;;;;;
;Male with sex chromosome mosaicism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.7;;SAME-AS;;;;;;;
;Other specified sex chromosome abnormalities, male phenotype;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.8;;SAME-AS;;;;;;;
;Sex chromosome abnormality, male phenotype, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q98.9;;SAME-AS;;;;;;;
;Other chromosome abnormalities, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99;;SAME-AS;;;;;;;
;Chimera 46,XX/46,XY;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99.0;;SAME-AS;;;;;;;
;46,XX true hermaphrodite;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99.1;;SAME-AS;;;;;;;
;Fragile X chromosome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99.2;;SAME-AS;;;;;;;
;Other specified chromosome abnormalities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99.8;;SAME-AS;;;;;;;
;Chromosomal abnormality, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Q99.9;;SAME-AS;;;;;;;
